day,event,bird_id,host_species,mite_species
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
14,1,CERW6,CERW,Amerodectes ischyros
1,1,AMRE3,AMRE,Amerodectes ischyros
1,1,AMRE3,AMRE,Amerodectes ischyros
2,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
15,1,AMRE3,AMRE,Amerodectes ischyros
5,1,AMRE3,AMRE,Proctophyllodes quadratus
5,1,AMRE3,AMRE,Proctophyllodes quadratus
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
10,1,CERW7,CERW,Amerodectes ischyros
4,1,AMRE4,AMRE,Amerodectes ischyros
5,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,AMRE4,AMRE,Amerodectes ischyros
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
12,1,PROW12,PROW,Amerodectes protonotaria
1,1,PROW13,PROW,Amerodectes protonotaria
3,1,PROW13,PROW,Amerodectes protonotaria
11,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
12,1,PROW13,PROW,Amerodectes protonotaria
1,1,PROW13,PROW,Proctophyllodes quadratus
5,1,PROW13,PROW,Proctophyllodes quadratus
1,1,PROW14,PROW,Amerodectes protonotaria
1,1,PROW14,PROW,Amerodectes protonotaria
1,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
8,1,PROW14,PROW,Amerodectes protonotaria
1,1,PROW14,PROW,Proctophyllodes quadratus